COUNTRY_NAME,YEAR_OF_MATCH,HOME_TEAM_GOAL,AWAY_TEAM_GOAL
Netherlands,2008,2,5
Netherlands,2008,0,0
Netherlands,2008,3,0
Netherlands,2008,2,2
Netherlands,2008,1,1
Netherlands,2008,3,1
Netherlands,2008,6,0
Netherlands,2008,2,2
Netherlands,2008,3,0
Netherlands,2008,2,0
Netherlands,2008,3,0
Netherlands,2008,3,0
Netherlands,2008,2,4
Netherlands,2008,0,2
Netherlands,2008,5,2
Netherlands,2008,2,0
Netherlands,2008,2,0
Netherlands,2008,2,2
Netherlands,2008,2,1
Netherlands,2008,1,0
Netherlands,2008,3,1
Netherlands,2008,0,2
Netherlands,2008,1,0
Netherlands,2008,1,0
Netherlands,2008,3,1
Netherlands,2008,3,0
Netherlands,2008,3,0
Netherlands,2008,1,1
Netherlands,2008,2,3
Netherlands,2008,2,2
Netherlands,2008,2,0
Netherlands,2008,0,0
Netherlands,2008,0,2
Netherlands,2008,2,2
Netherlands,2008,0,2
Netherlands,2008,0,2
Netherlands,2008,0,1
Netherlands,2008,2,1
Netherlands,2008,2,2
Netherlands,2008,1,3
Netherlands,2008,0,2
Netherlands,2008,0,2
Netherlands,2008,0,2
Netherlands,2008,1,0
Netherlands,2008,2,0
Netherlands,2008,3,3
Netherlands,2008,3,1
Netherlands,2008,0,4
Netherlands,2008,0,2
Netherlands,2008,3,1
Netherlands,2008,2,0
Netherlands,2009,3,1
Netherlands,2009,0,1
Netherlands,2009,0,2
Netherlands,2009,3,2
Netherlands,2009,3,3
Netherlands,2009,2,0
Netherlands,2009,1,2
Netherlands,2009,0,2
Netherlands,2009,0,0
Netherlands,2009,1,0
Netherlands,2009,4,0
Netherlands,2009,3,2
Netherlands,2009,4,0
Netherlands,2009,0,1
Netherlands,2009,2,1
Netherlands,2009,1,1
Netherlands,2009,0,0
Netherlands,2009,1,1
Netherlands,2009,2,1
Netherlands,2009,1,0
Netherlands,2009,4,0
Netherlands,2009,2,3
Netherlands,2009,1,0
Netherlands,2009,0,2
Netherlands,2009,4,1
Netherlands,2009,0,4
Netherlands,2009,2,4
Netherlands,2009,1,1
Netherlands,2009,1,0
Netherlands,2009,3,0
Netherlands,2009,1,2
Netherlands,2009,0,1
Netherlands,2009,5,1
Netherlands,2009,0,1
Netherlands,2009,2,0
Netherlands,2009,3,1
Netherlands,2009,4,1
Netherlands,2009,2,0
Netherlands,2009,1,2
Netherlands,2009,0,1
Netherlands,2009,1,0
Netherlands,2009,2,3
Netherlands,2009,1,1
Netherlands,2009,1,5
Netherlands,2009,4,0
Netherlands,2009,1,0
Netherlands,2009,2,4
Netherlands,2009,3,1
Netherlands,2009,3,3
Netherlands,2009,4,0
Netherlands,2009,5,1
Netherlands,2009,0,0
Netherlands,2009,1,1
Netherlands,2009,5,0
Netherlands,2009,2,3
Netherlands,2009,3,1
Netherlands,2009,1,3
Netherlands,2009,2,0
Netherlands,2009,3,2
Netherlands,2009,1,5
Netherlands,2009,3,1
Netherlands,2009,0,2
Netherlands,2009,2,2
Netherlands,2009,1,1
Netherlands,2009,1,2
Netherlands,2009,2,1
Netherlands,2009,3,1
Netherlands,2009,0,2
Netherlands,2009,2,0
Netherlands,2009,3,4
Netherlands,2009,2,2
Netherlands,2009,3,1
Netherlands,2009,3,0
Netherlands,2009,1,0
Netherlands,2009,0,2
Netherlands,2009,3,1
Netherlands,2009,3,0
Netherlands,2009,2,2
Netherlands,2009,1,3
Netherlands,2009,2,4
Netherlands,2009,1,4
Netherlands,2009,1,0
Netherlands,2009,4,1
Netherlands,2009,3,0
Netherlands,2009,1,0
Netherlands,2010,0,1
Netherlands,2010,0,0
Netherlands,2010,2,1
Netherlands,2010,1,1
Netherlands,2010,2,0
Netherlands,2010,3,0
Netherlands,2010,4,2
Netherlands,2010,2,0
Netherlands,2010,0,1
Netherlands,2010,1,2
Netherlands,2010,1,0
Netherlands,2010,0,0
Netherlands,2010,0,0
Netherlands,2010,1,1
Netherlands,2009,4,1
Netherlands,2009,1,1
Netherlands,2009,4,1
Netherlands,2009,2,0
Netherlands,2009,0,0
Netherlands,2009,1,1
Netherlands,2009,1,0
Netherlands,2009,0,0
Netherlands,2009,2,2
Netherlands,2010,2,0
Netherlands,2010,2,1
Netherlands,2010,1,0
Netherlands,2010,0,1
Netherlands,2010,2,1
Netherlands,2010,0,0
Netherlands,2010,1,1
Netherlands,2010,2,0
Netherlands,2010,0,0
Netherlands,2010,2,1
Netherlands,2010,1,1
Netherlands,2010,2,0
Netherlands,2010,3,1
Netherlands,2010,2,1
Netherlands,2010,4,0
Netherlands,2010,2,0
Netherlands,2010,1,1
Netherlands,2010,0,1
Netherlands,2010,1,2
Netherlands,2010,2,0
Netherlands,2010,2,0
Netherlands,2010,2,1
Netherlands,2010,4,3
Netherlands,2010,3,0
Netherlands,2010,1,2
Netherlands,2010,0,1
Netherlands,2010,2,0
Netherlands,2010,4,2
Netherlands,2010,0,2
Netherlands,2010,1,2
Netherlands,2010,2,0
Netherlands,2010,3,0
Netherlands,2010,0,0
Netherlands,2010,2,0
Netherlands,2010,2,1
Netherlands,2010,0,1
Netherlands,2010,1,0
Netherlands,2010,1,1
Netherlands,2010,2,1
Netherlands,2010,0,2
Netherlands,2010,3,3
Netherlands,2010,4,0
Netherlands,2010,2,2
Netherlands,2010,1,2
Netherlands,2010,0,2
Netherlands,2010,1,2
Netherlands,2010,5,1
Netherlands,2010,1,2
Netherlands,2010,0,3
Netherlands,2010,2,1
Netherlands,2010,4,0
Netherlands,2010,2,1
Netherlands,2010,2,2
Netherlands,2010,2,3
Netherlands,2010,4,1
Netherlands,2010,1,1
Netherlands,2010,2,1
Netherlands,2010,3,2
Netherlands,2010,2,4
Netherlands,2010,0,1
Netherlands,2010,1,0
Netherlands,2010,0,3
Netherlands,2010,1,0
Netherlands,2010,3,1
Netherlands,2010,0,2
Netherlands,2010,6,2
Netherlands,2010,0,3
Netherlands,2010,0,1
Netherlands,2010,4,1
Netherlands,2010,0,1
Netherlands,2010,1,1
Netherlands,2010,3,1
Netherlands,2010,1,1
Netherlands,2010,4,1
Netherlands,2010,2,1
Netherlands,2010,0,3
Netherlands,2010,0,0
Netherlands,2010,1,5
Netherlands,2010,0,1
Netherlands,2010,1,0
Netherlands,2010,3,0
Netherlands,2010,3,0
Netherlands,2010,2,1
Netherlands,2010,3,0
Netherlands,2010,4,2
Netherlands,2010,3,2
Netherlands,2010,3,0
Netherlands,2010,2,0
Netherlands,2010,0,0
Netherlands,2010,2,4
Netherlands,2009,1,0
Netherlands,2009,0,6
Netherlands,2009,2,1
Netherlands,2009,0,1
Netherlands,2009,4,3
Netherlands,2009,1,0
Netherlands,2009,2,2
Netherlands,2009,1,2
Netherlands,2009,0,1
Netherlands,2010,3,0
Netherlands,2010,4,1
Netherlands,2010,5,1
Netherlands,2010,2,0
Netherlands,2010,0,2
Netherlands,2010,0,0
Netherlands,2010,0,1
Netherlands,2010,0,1
Netherlands,2010,2,0
Netherlands,2010,4,1
Netherlands,2010,2,0
Netherlands,2010,1,1
Netherlands,2010,0,0
Netherlands,2010,1,0
Netherlands,2010,0,0
Netherlands,2010,7,0
Netherlands,2010,0,2
Netherlands,2010,4,0
Netherlands,2010,1,1
Netherlands,2010,1,0
Netherlands,2010,4,1
Netherlands,2010,2,2
Netherlands,2010,3,0
Netherlands,2010,0,2
Netherlands,2010,4,2
Netherlands,2010,1,1
Netherlands,2010,2,3
Netherlands,2010,3,1
Netherlands,2010,0,0
Netherlands,2010,4,0
Netherlands,2010,2,5
Netherlands,2010,2,0
Netherlands,2010,0,3
Netherlands,2010,0,3
Netherlands,2010,4,0
Netherlands,2010,2,0
Netherlands,2010,6,2
Netherlands,2010,3,2
Netherlands,2010,1,2
Netherlands,2010,2,2
Netherlands,2010,1,4
Netherlands,2010,1,1
Netherlands,2010,0,2
Netherlands,2010,3,1
Netherlands,2010,4,2
Netherlands,2009,1,1
Netherlands,2009,1,3
Netherlands,2009,2,1
Netherlands,2009,0,1
Netherlands,2009,2,2
Netherlands,2009,3,1
Netherlands,2009,0,2
Netherlands,2009,0,0
Netherlands,2009,4,0
Netherlands,2009,3,4
Netherlands,2009,0,2
Netherlands,2009,2,0
Netherlands,2009,1,1
Netherlands,2009,2,1
Netherlands,2009,1,1
Netherlands,2009,2,0
Netherlands,2009,0,2
Netherlands,2009,0,3
Netherlands,2009,3,0
Netherlands,2009,0,1
Netherlands,2009,3,2
Netherlands,2009,2,1
Netherlands,2009,6,0
Netherlands,2009,2,2
Netherlands,2009,2,3
Netherlands,2009,1,0
Netherlands,2009,1,0
Netherlands,2009,2,1
Netherlands,2009,3,1
Netherlands,2009,2,0
Netherlands,2009,0,1
Netherlands,2009,1,1
Netherlands,2009,0,2
Netherlands,2009,1,3
Netherlands,2009,0,1
Netherlands,2009,0,4
Netherlands,2009,3,1
Netherlands,2009,2,1
Netherlands,2009,4,1
Netherlands,2009,1,0
Netherlands,2009,3,0
Netherlands,2009,0,2
Netherlands,2009,0,2
Netherlands,2009,0,2
Netherlands,2009,1,0
Netherlands,2009,2,0
Netherlands,2009,3,0
Netherlands,2009,1,1
Netherlands,2009,1,0
Netherlands,2009,1,1
Netherlands,2009,1,1
Netherlands,2009,2,2
Netherlands,2009,0,0
Netherlands,2009,1,3
Netherlands,2010,0,0
Netherlands,2010,3,0
Netherlands,2010,1,0
Netherlands,2010,1,3
Netherlands,2010,3,0
Netherlands,2010,3,1
Netherlands,2010,3,1
Netherlands,2010,1,1
Netherlands,2010,2,2
Netherlands,2010,1,2
Netherlands,2010,3,2
Netherlands,2010,1,1
Netherlands,2010,2,0
Netherlands,2010,10,0
Netherlands,2010,1,4
Netherlands,2010,3,2
Netherlands,2010,2,2
Netherlands,2010,3,0
Netherlands,2010,1,1
Netherlands,2010,4,1
Netherlands,2010,1,3
Netherlands,2010,3,1
Netherlands,2010,3,0
Netherlands,2010,0,2
Netherlands,2010,3,1
Netherlands,2010,2,1
Netherlands,2010,2,0
Netherlands,2010,2,0
Netherlands,2010,0,1
Netherlands,2010,3,5
Netherlands,2010,0,2
Netherlands,2010,1,4
Netherlands,2010,2,2
Netherlands,2010,2,1
Netherlands,2010,1,0
Netherlands,2010,0,0
Netherlands,2010,1,4
Netherlands,2010,2,1
Netherlands,2010,2,1
Netherlands,2010,3,2
Netherlands,2010,1,4
Netherlands,2010,0,1
Netherlands,2010,1,2
Netherlands,2010,1,1
Netherlands,2010,1,1
Netherlands,2010,3,0
Netherlands,2010,4,2
Netherlands,2010,2,1
Netherlands,2010,0,1
Netherlands,2010,1,1
Netherlands,2010,1,1
Netherlands,2010,1,5
Netherlands,2010,2,2
Netherlands,2010,2,0
Netherlands,2010,2,0
Netherlands,2010,3,1
Netherlands,2010,1,0
Netherlands,2010,1,2
Netherlands,2010,4,0
Netherlands,2010,0,0
Netherlands,2010,2,0
Netherlands,2010,3,0
Netherlands,2010,5,0
Netherlands,2010,4,2
Netherlands,2010,1,1
Netherlands,2010,1,0
Netherlands,2010,2,2
Netherlands,2010,2,4
Netherlands,2010,2,1
Netherlands,2010,0,2
Netherlands,2010,2,1
Netherlands,2010,1,1
Netherlands,2010,4,1
Netherlands,2010,5,2
Netherlands,2010,2,1
Netherlands,2010,2,0
Netherlands,2010,1,3
Netherlands,2010,0,4
Netherlands,2010,1,1
Netherlands,2010,1,1
Netherlands,2010,0,2
Netherlands,2010,2,2
Netherlands,2010,3,1
Netherlands,2010,0,0
Netherlands,2010,1,1
Netherlands,2010,3,1
Netherlands,2010,0,1
Netherlands,2010,2,0
Netherlands,2010,6,2
Netherlands,2010,1,0
Netherlands,2011,5,0
Netherlands,2010,2,2
Netherlands,2010,2,1
Netherlands,2010,4,0
Netherlands,2010,1,1
Netherlands,2011,2,0
Netherlands,2011,1,2
Netherlands,2011,2,2
Netherlands,2010,3,1
Netherlands,2010,6,0
Netherlands,2010,1,0
Netherlands,2010,4,2
Netherlands,2010,1,1
Netherlands,2010,0,0
Netherlands,2010,3,1
Netherlands,2010,3,2
Netherlands,2010,3,5
Netherlands,2010,1,3
Netherlands,2011,3,1
Netherlands,2011,2,2
Netherlands,2011,1,0
Netherlands,2011,0,0
Netherlands,2011,0,1
Netherlands,2011,3,0
Netherlands,2011,3,0
Netherlands,2011,1,2
Netherlands,2011,0,3
Netherlands,2011,1,1
Netherlands,2011,0,0
Netherlands,2011,5,2
Netherlands,2011,6,1
Netherlands,2011,2,1
Netherlands,2011,0,3
Netherlands,2011,1,4
Netherlands,2011,1,5
Netherlands,2011,2,1
Netherlands,2011,2,0
Netherlands,2011,0,0
Netherlands,2011,3,0
Netherlands,2011,0,1
Netherlands,2011,2,1
Netherlands,2011,7,1
Netherlands,2011,1,1
Netherlands,2011,1,1
Netherlands,2011,1,0
Netherlands,2011,0,4
Netherlands,2011,3,3
Netherlands,2011,2,1
Netherlands,2011,3,0
Netherlands,2011,1,0
Netherlands,2011,0,2
Netherlands,2011,1,1
Netherlands,2011,2,2
Netherlands,2011,2,0
Netherlands,2011,1,1
Netherlands,2011,4,1
Netherlands,2011,0,2
Netherlands,2011,4,0
Netherlands,2011,1,1
Netherlands,2011,1,0
Netherlands,2011,2,0
Netherlands,2011,2,2
Netherlands,2011,1,4
Netherlands,2011,1,0
Netherlands,2011,3,2
Netherlands,2011,6,1
Netherlands,2011,4,3
Netherlands,2011,1,1
Netherlands,2011,5,1
Netherlands,2011,2,1
Netherlands,2011,0,0
Netherlands,2011,1,1
Netherlands,2011,2,1
Netherlands,2011,2,3
Netherlands,2011,2,0
Netherlands,2011,2,0
Netherlands,2011,5,1
Netherlands,2011,0,1
Netherlands,2011,1,1
Netherlands,2011,1,4
Netherlands,2011,4,0
Netherlands,2011,2,2
Netherlands,2011,1,2
Netherlands,2011,2,1
Netherlands,2011,1,1
Netherlands,2011,4,1
Netherlands,2011,1,0
Netherlands,2011,2,1
Netherlands,2011,1,0
Netherlands,2011,1,3
Netherlands,2011,3,1
Netherlands,2011,1,0
Netherlands,2011,0,0
Netherlands,2011,1,0
Netherlands,2011,0,1
Netherlands,2011,4,2
Netherlands,2011,3,2
Netherlands,2011,3,0
Netherlands,2011,0,2
Netherlands,2011,1,3
Netherlands,2011,0,1
Netherlands,2011,2,3
Netherlands,2011,4,5
Netherlands,2011,2,0
Netherlands,2011,3,0
Netherlands,2011,2,1
Netherlands,2011,3,2
Netherlands,2011,2,3
Netherlands,2010,4,2
Netherlands,2010,2,1
Netherlands,2010,3,0
Netherlands,2010,0,3
Netherlands,2010,3,1
Netherlands,2010,3,0
Netherlands,2010,1,1
Netherlands,2010,3,1
Netherlands,2010,2,3
Netherlands,2011,2,2
Netherlands,2011,1,4
Netherlands,2011,1,0
Netherlands,2011,0,0
Netherlands,2011,2,6
Netherlands,2011,1,1
Netherlands,2011,1,1
Netherlands,2011,2,0
Netherlands,2011,0,4
Netherlands,2011,3,0
Netherlands,2011,5,2
Netherlands,2011,1,2
Netherlands,2011,2,1
Netherlands,2011,0,2
Netherlands,2011,1,1
Netherlands,2011,3,1
Netherlands,2011,1,2
Netherlands,2011,6,1
Netherlands,2011,1,2
Netherlands,2011,2,1
Netherlands,2011,2,2
Netherlands,2011,2,0
Netherlands,2011,5,1
Netherlands,2011,4,1
Netherlands,2011,3,1
Netherlands,2011,4,2
Netherlands,2011,3,1
Netherlands,2011,3,1
Netherlands,2011,4,0
Netherlands,2011,1,2
Netherlands,2011,3,2
Netherlands,2011,1,2
Netherlands,2011,2,1
Netherlands,2011,5,1
Netherlands,2011,2,4
Netherlands,2011,5,0
Netherlands,2011,0,1
Netherlands,2011,0,0
Netherlands,2011,3,0
Netherlands,2011,1,1
Netherlands,2011,1,0
Netherlands,2011,5,1
Netherlands,2011,1,4
Netherlands,2011,0,0
Netherlands,2011,3,1
Netherlands,2010,0,3
Netherlands,2010,2,0
Netherlands,2010,4,2
Netherlands,2010,2,2
Netherlands,2010,1,1
Netherlands,2010,4,0
Netherlands,2010,4,0
Netherlands,2010,0,5
Netherlands,2010,2,2
Netherlands,2010,2,1
Netherlands,2010,1,2
Netherlands,2010,3,1
Netherlands,2010,2,1
Netherlands,2010,2,0
Netherlands,2010,2,2
Netherlands,2010,1,0
Netherlands,2010,2,0
Netherlands,2010,1,2
Netherlands,2010,3,2
Netherlands,2010,2,0
Netherlands,2010,0,0
Netherlands,2010,2,4
Netherlands,2010,0,1
Netherlands,2010,0,0
Netherlands,2010,3,2
Netherlands,2010,0,0
Netherlands,2010,1,2
Netherlands,2010,2,2
Netherlands,2010,2,2
Netherlands,2010,1,1
Netherlands,2010,1,0
Netherlands,2010,3,2
Netherlands,2010,0,2
Netherlands,2010,1,0
Netherlands,2010,2,1
Netherlands,2010,3,0
Netherlands,2010,0,0
Netherlands,2010,2,0
Netherlands,2010,1,2
Netherlands,2010,4,2
Netherlands,2010,2,1
Netherlands,2010,1,1
Netherlands,2010,1,2
Netherlands,2010,3,0
Netherlands,2010,0,0
Netherlands,2010,3,0
Netherlands,2010,2,2
Netherlands,2010,0,1
Netherlands,2010,2,1
Netherlands,2010,0,1
Netherlands,2010,2,4
Netherlands,2010,1,0
Netherlands,2010,3,2
Netherlands,2010,4,1
Netherlands,2011,0,2
Netherlands,2011,0,0
Netherlands,2011,2,2
Netherlands,2011,2,2
Netherlands,2011,2,1
Netherlands,2011,1,4
Netherlands,2011,0,0
Netherlands,2011,3,1
Netherlands,2011,0,1
Netherlands,2011,3,1
Netherlands,2011,4,1
Netherlands,2011,0,2
Netherlands,2011,1,0
Netherlands,2011,1,4
Netherlands,2011,1,1
Netherlands,2011,1,0
Netherlands,2011,1,1
Netherlands,2011,1,1
Netherlands,2011,3,1
Netherlands,2011,0,4
Netherlands,2011,1,0
Netherlands,2011,4,0
Netherlands,2011,2,2
Netherlands,2011,0,1
Netherlands,2011,6,0
Netherlands,2011,3,1
Netherlands,2011,0,1
Netherlands,2011,0,0
Netherlands,2011,1,0
Netherlands,2011,1,2
Netherlands,2011,1,1
Netherlands,2011,4,0
Netherlands,2011,6,4
Netherlands,2011,3,0
Netherlands,2011,0,1
Netherlands,2011,4,1
Netherlands,2011,1,3
Netherlands,2011,1,2
Netherlands,2011,1,1
Netherlands,2011,1,1
Netherlands,2011,2,2
Netherlands,2011,2,2
Netherlands,2011,0,4
Netherlands,2011,2,1
Netherlands,2011,0,0
Netherlands,2011,2,0
Netherlands,2011,2,2
Netherlands,2011,1,2
Netherlands,2011,3,1
Netherlands,2011,6,1
Netherlands,2011,1,2
Netherlands,2011,1,1
Netherlands,2011,0,3
Netherlands,2011,0,0
Netherlands,2011,7,0
Netherlands,2011,3,3
Netherlands,2011,3,0
Netherlands,2011,1,2
Netherlands,2011,4,1
Netherlands,2011,2,0
Netherlands,2011,4,0
Netherlands,2011,2,6
Netherlands,2011,5,1
Netherlands,2011,2,0
Netherlands,2011,2,0
Netherlands,2011,4,0
Netherlands,2011,0,5
Netherlands,2011,1,0
Netherlands,2011,2,2
Netherlands,2011,0,1
Netherlands,2011,2,0
Netherlands,2011,0,0
Netherlands,2011,1,3
Netherlands,2011,0,1
Netherlands,2011,7,0
Netherlands,2011,2,0
Netherlands,2011,1,0
Netherlands,2011,4,0
Netherlands,2011,2,1
Netherlands,2011,3,2
Netherlands,2011,1,5
Netherlands,2012,3,3
Netherlands,2012,0,2
Netherlands,2012,5,0
Netherlands,2012,3,0
Netherlands,2012,1,1
Netherlands,2012,0,1
Netherlands,2012,2,1
Netherlands,2012,1,1
Netherlands,2012,2,1
Netherlands,2012,3,1
Netherlands,2012,2,0
Netherlands,2012,1,1
Netherlands,2012,3,0
Netherlands,2012,2,0
Netherlands,2012,4,2
Netherlands,2012,4,0
Netherlands,2012,4,1
Netherlands,2012,2,0
Netherlands,2011,2,0
Netherlands,2011,4,0
Netherlands,2011,1,0
Netherlands,2011,3,0
Netherlands,2011,2,2
Netherlands,2011,2,1
Netherlands,2011,5,1
Netherlands,2011,4,2
Netherlands,2011,2,0
Netherlands,2012,4,3
Netherlands,2012,0,6
Netherlands,2012,1,0
Netherlands,2012,3,1
Netherlands,2012,1,1
Netherlands,2012,0,2
Netherlands,2012,0,2
Netherlands,2012,1,2
Netherlands,2012,0,3
Netherlands,2012,2,3
Netherlands,2012,2,0
Netherlands,2012,2,0
Netherlands,2012,1,0
Netherlands,2012,0,2
Netherlands,2012,1,1
Netherlands,2012,4,1
Netherlands,2012,0,1
Netherlands,2012,3,1
Netherlands,2012,1,0
Netherlands,2012,2,1
Netherlands,2012,1,1
Netherlands,2012,1,4
Netherlands,2012,1,4
Netherlands,2012,3,0
Netherlands,2012,4,1
Netherlands,2012,3,0
Netherlands,2012,1,1
Netherlands,2012,1,0
Netherlands,2012,4,0
Netherlands,2012,3,1
Netherlands,2012,0,2
Netherlands,2012,3,3
Netherlands,2012,1,4
Netherlands,2012,1,0
Netherlands,2012,3,2
Netherlands,2012,4,0
Netherlands,2012,0,0
Netherlands,2012,2,1
Netherlands,2012,1,0
Netherlands,2012,3,1
Netherlands,2012,4,1
Netherlands,2012,0,0
Netherlands,2012,2,0
Netherlands,2012,1,0
Netherlands,2012,2,6
Netherlands,2012,3,1
Netherlands,2012,3,1
Netherlands,2012,4,2
Netherlands,2012,0,2
Netherlands,2012,3,1
Netherlands,2012,1,1
Netherlands,2012,0,2
Netherlands,2012,1,3
Netherlands,2012,3,0
Netherlands,2012,2,0
Netherlands,2012,0,0
Netherlands,2012,1,0
Netherlands,2012,2,1
Netherlands,2012,5,1
Netherlands,2012,0,2
Netherlands,2012,0,2
Netherlands,2012,0,2
Netherlands,2012,3,1
Netherlands,2012,1,0
Netherlands,2012,3,1
Netherlands,2012,1,1
Netherlands,2012,4,1
Netherlands,2012,1,1
Netherlands,2012,2,0
Netherlands,2012,0,3
Netherlands,2012,3,1
Netherlands,2012,0,1
Netherlands,2012,3,2
Netherlands,2012,1,3
Netherlands,2012,2,0
Netherlands,2012,2,0
Netherlands,2012,3,1
Netherlands,2012,2,0
Netherlands,2012,1,0
Netherlands,2012,6,0
Netherlands,2012,2,2
Netherlands,2012,1,2
Netherlands,2012,0,5
Netherlands,2012,0,2
Netherlands,2012,0,0
Netherlands,2012,2,2
Netherlands,2012,2,1
Netherlands,2012,3,0
Netherlands,2012,1,3
Netherlands,2012,3,0
Netherlands,2011,0,2
Netherlands,2011,2,1
Netherlands,2011,1,5
Netherlands,2011,1,1
Netherlands,2011,2,2
Netherlands,2011,1,1
Netherlands,2011,4,0
Netherlands,2011,2,2
Netherlands,2011,0,3
Netherlands,2012,2,4
Netherlands,2012,3,2
Netherlands,2012,2,2
Netherlands,2012,3,0
Netherlands,2012,0,1
Netherlands,2012,1,1
Netherlands,2012,1,0
Netherlands,2012,3,1
Netherlands,2012,4,2
Netherlands,2012,0,3
Netherlands,2012,1,1
Netherlands,2012,2,3
Netherlands,2012,0,2
Netherlands,2012,0,1
Netherlands,2012,1,2
Netherlands,2012,2,1
Netherlands,2012,2,1
Netherlands,2012,2,0
Netherlands,2012,1,1
Netherlands,2012,2,4
Netherlands,2012,3,2
Netherlands,2012,2,1
Netherlands,2012,1,3
Netherlands,2012,1,3
Netherlands,2012,1,2
Netherlands,2012,1,1
Netherlands,2012,1,0
Netherlands,2012,1,1
Netherlands,2012,2,2
Netherlands,2012,1,1
Netherlands,2012,2,2
Netherlands,2012,5,2
Netherlands,2012,2,0
Netherlands,2012,4,1
Netherlands,2012,5,0
Netherlands,2012,3,4
Netherlands,2012,3,5
Netherlands,2012,3,2
Netherlands,2012,1,3
Netherlands,2012,1,3
Netherlands,2012,2,3
Netherlands,2012,1,3
Netherlands,2012,4,2
Netherlands,2012,1,0
Netherlands,2012,1,2
Netherlands,2011,4,1
Netherlands,2011,2,1
Netherlands,2011,4,1
Netherlands,2011,2,1
Netherlands,2011,3,1
Netherlands,2011,2,2
Netherlands,2011,0,3
Netherlands,2011,0,3
Netherlands,2011,6,1
Netherlands,2011,2,1
Netherlands,2011,1,0
Netherlands,2011,0,1
Netherlands,2011,4,0
Netherlands,2011,2,3
Netherlands,2011,3,0
Netherlands,2011,1,3
Netherlands,2011,3,3
Netherlands,2011,2,3
Netherlands,2011,1,2
Netherlands,2011,2,0
Netherlands,2011,0,3
Netherlands,2011,5,0
Netherlands,2011,4,0
Netherlands,2011,2,2
Netherlands,2011,1,2
Netherlands,2011,5,2
Netherlands,2011,2,2
Netherlands,2011,7,1
Netherlands,2011,2,0
Netherlands,2011,1,1
Netherlands,2011,1,0
Netherlands,2011,1,1
Netherlands,2011,2,1
Netherlands,2011,2,0
Netherlands,2011,0,2
Netherlands,2011,2,3
Netherlands,2011,2,0
Netherlands,2011,3,0
Netherlands,2011,2,2
Netherlands,2011,1,1
Netherlands,2011,4,3
Netherlands,2011,1,0
Netherlands,2011,1,3
Netherlands,2011,0,3
Netherlands,2011,0,2
Netherlands,2011,2,2
Netherlands,2011,2,1
Netherlands,2011,2,0
Netherlands,2011,0,4
Netherlands,2011,1,0
Netherlands,2011,0,1
Netherlands,2011,1,1
Netherlands,2011,4,1
Netherlands,2011,4,0
Netherlands,2012,1,1
Netherlands,2012,3,2
Netherlands,2012,1,1
Netherlands,2012,1,1
Netherlands,2012,0,1
Netherlands,2012,4,1
Netherlands,2012,2,2
Netherlands,2012,0,2
Netherlands,2012,2,2
Netherlands,2012,1,0
Netherlands,2012,2,0
Netherlands,2012,0,0
Netherlands,2012,1,4
Netherlands,2012,2,2
Netherlands,2012,1,2
Netherlands,2012,6,3
Netherlands,2012,0,1
Netherlands,2012,1,2
Netherlands,2012,0,0
Netherlands,2012,0,2
Netherlands,2012,1,5
Netherlands,2012,1,2
Netherlands,2012,4,0
Netherlands,2012,1,2
Netherlands,2012,2,1
Netherlands,2012,3,0
Netherlands,2012,2,1
Netherlands,2012,0,1
Netherlands,2012,4,0
Netherlands,2012,4,1
Netherlands,2012,3,2
Netherlands,2012,0,0
Netherlands,2012,5,2
Netherlands,2012,2,2
Netherlands,2012,2,4
Netherlands,2012,5,1
Netherlands,2012,1,6
Netherlands,2012,0,2
Netherlands,2012,2,0
Netherlands,2012,2,0
Netherlands,2012,1,1
Netherlands,2012,4,1
Netherlands,2012,5,1
Netherlands,2012,3,0
Netherlands,2012,1,1
Netherlands,2012,0,3
Netherlands,2012,2,0
Netherlands,2012,1,1
Netherlands,2012,2,2
Netherlands,2012,1,2
Netherlands,2012,1,2
Netherlands,2012,0,2
Netherlands,2012,1,1
Netherlands,2012,2,2
Netherlands,2012,0,0
Netherlands,2012,2,0
Netherlands,2012,2,0
Netherlands,2012,3,1
Netherlands,2012,3,1
Netherlands,2012,1,1
Netherlands,2012,2,0
Netherlands,2012,2,1
Netherlands,2012,3,0
Netherlands,2012,1,1
Netherlands,2012,2,0
Netherlands,2012,1,1
Netherlands,2012,2,0
Netherlands,2012,2,2
Netherlands,2012,4,4
Netherlands,2012,3,1
Netherlands,2012,0,0
Netherlands,2012,3,0
Netherlands,2012,3,2
Netherlands,2012,1,2
Netherlands,2012,0,0
Netherlands,2012,0,0
Netherlands,2012,1,1
Netherlands,2012,3,1
Netherlands,2012,2,2
Netherlands,2012,3,2
Netherlands,2012,2,4
Netherlands,2012,0,3
Netherlands,2012,2,1
Netherlands,2012,1,1
Netherlands,2012,2,0
Netherlands,2012,1,6
Netherlands,2012,2,1
Netherlands,2012,0,0
Netherlands,2012,0,0
Netherlands,2012,2,4
Netherlands,2013,1,3
Netherlands,2013,0,1
Netherlands,2013,0,0
Netherlands,2013,4,1
Netherlands,2013,1,0
Netherlands,2013,0,2
Netherlands,2013,1,1
Netherlands,2013,3,0
Netherlands,2013,2,0
Netherlands,2012,5,0
Netherlands,2012,0,1
Netherlands,2012,0,1
Netherlands,2012,1,3
