DATE,BIRTHDAY,PLAYER_API_ID,PLAYER_NAME,AVERAGE_REACTIONS,AVERAGE_STAMINA,AVERAGE_ACCELERATION,AVERAGE_SPRINT_SPEED,AVERAGE_AGILITY
2016-03-17 00:00:00,1990-03-17 00:00:00,128456,Abdelhamid El Kaoutari,68.3897338403042,67.7965779467681,67.8384030418251,68.2262357414449,66.8555133079848
2016-03-24 00:00:00,1991-01-01 00:00:00,191784,Abdoulaye Ba,67.4992412746586,68.2776934749621,67.9135053110774,68.3839150227618,67.1153262518968
2016-03-31 00:00:00,1992-03-30 00:00:00,189181,Abdoulaye Diallo,67.2256097560976,67.0670731707317,68.3475609756098,68.4664634146341,67.0853658536585
2016-04-07 00:00:00,1989-12-15 00:00:00,155782,Aaron Cresswell,67.4825174825175,67.9706293706294,68.213986013986,68.7398601398601,66.8265734265734
2016-04-14 00:00:00,1989-04-26 00:00:00,40719,Aaron Niguez,67.4467213114754,68.7431693989071,68.8620218579235,69.4549180327869,68.2472677595628
2016-04-21 00:00:00,1989-12-15 00:00:00,155782,Aaron Cresswell,68.7931034482759,70.3295019157088,69.75,69.977969348659,68.5622605363985
2016-04-28 00:00:00,1986-09-04 00:00:00,27316,Aaron Hunt,67.8083441981747,68.8813559322034,70.5593220338983,70.4198174706649,69.3820078226858
2016-05-05 00:00:00,1994-03-03 00:00:00,439366,Abdoulaye Toure,68.9900497512438,69.6567164179105,70.3233830845771,70.2603648424544,69.2520729684909
2016-05-12 00:00:00,1986-07-02 00:00:00,120919,Aatif Chahechouhe,68.9057971014493,69.9347826086957,69.7228260869565,70.0199275362319,68.6757246376812
2016-05-19 00:00:00,1984-12-09 00:00:00,180197,Adam Collin,66.612676056338,67.4788732394366,69.2394366197183,69.5281690140845,67.0492957746479
2016-05-26 00:00:00,1988-05-25 00:00:00,40501,Adrian Gonzalez,68.7857142857143,69.2619047619048,68.1904761904762,67.9761904761905,67.6071428571429
2016-06-02 00:00:00,1984-12-09 00:00:00,180197,Adam Collin,67.1233766233766,68.8051948051948,67.1558441558441,67.6038961038961,66.0779220779221
2016-06-09 00:00:00,1991-01-01 00:00:00,191784,Abdoulaye Ba,66.726618705036,67.863309352518,68.2014388489209,68.589928057554,65.9064748201439
2016-06-16 00:00:00,1994-06-14 00:00:00,281079,Adam Henley,68.0246913580247,66.0246913580247,67.2469135802469,67.4814814814815,64.7901234567901
2016-06-23 00:00:00,1989-06-19 00:00:00,167027,Abdelaziz Barrada,68.6538461538462,68.0384615384615,70.5,69.8461538461538,68.6346153846154
2016-06-30 00:00:00,1989-10-24 00:00:00,268039,Anderson Conceicao,63.8695652173913,68.9782608695652,67.0434782608696,67.4782608695652,66.2173913043478
2016-07-07 00:00:00,1997-05-31 00:00:00,495841,Adalberto Penaranda,64.8888888888889,68.0,73.5555555555556,75.3333333333333,64.4444444444444
